track_name,track_id,track_popularity,track_duration_ms,artist_name,artist_id,artist_genre,artist_followers,artist_popularity,album_name,album_id,album_release_year,danceability,energy,key,key_name,mode,mode_name,loudness,speechiness,acousticness,tempo,time_signature,times_listened
Garota De Ipanema,7egfyIWfZdWyrr8LeVonw1,33,143106,Nara Leão,64KVQ4YupSZYrGNLduVtj3,velha guarda,171557,48,Nara Dez Anos Depois,14vNVSBK4R5XpKUEUOTjvd,1971,0.48,0.229,9,A,0,minor,-15.046,0.0544,0.888,152.917,4,12
Chega De Saudade,6UOy5Ne0SGvbozHrLlLJ1J,31,122773,Nara Leão,64KVQ4YupSZYrGNLduVtj3,bossa nova,171557,48,Nara Dez Anos Depois,14vNVSBK4R5XpKUEUOTjvd,1971,0.543,0.243,0,C,1,major,-13.387,0.0517,0.925,107.743,5,10
Chega De Saudade,6UOy5Ne0SGvbozHrLlLJ1J,31,122773,Nara Leão,64KVQ4YupSZYrGNLduVtj3,brazilian jazz,171557,48,Nara Dez Anos Depois,14vNVSBK4R5XpKUEUOTjvd,1971,0.543,0.243,0,C,1,major,-13.387,0.0517,0.925,107.743,5,10
Chega De Saudade,6UOy5Ne0SGvbozHrLlLJ1J,31,122773,Nara Leão,64KVQ4YupSZYrGNLduVtj3,mpb,171557,48,Nara Dez Anos Depois,14vNVSBK4R5XpKUEUOTjvd,1971,0.543,0.243,0,C,1,major,-13.387,0.0517,0.925,107.743,5,10
Chega De Saudade,6UOy5Ne0SGvbozHrLlLJ1J,31,122773,Nara Leão,64KVQ4YupSZYrGNLduVtj3,samba,171557,48,Nara Dez Anos Depois,14vNVSBK4R5XpKUEUOTjvd,1971,0.543,0.243,0,C,1,major,-13.387,0.0517,0.925,107.743,5,10
Chega De Saudade,6UOy5Ne0SGvbozHrLlLJ1J,31,122773,Nara Leão,64KVQ4YupSZYrGNLduVtj3,tropicalia,171557,48,Nara Dez Anos Depois,14vNVSBK4R5XpKUEUOTjvd,1971,0.543,0.243,0,C,1,major,-13.387,0.0517,0.925,107.743,5,10
Chega De Saudade,6UOy5Ne0SGvbozHrLlLJ1J,31,122773,Nara Leão,64KVQ4YupSZYrGNLduVtj3,velha guarda,171557,48,Nara Dez Anos Depois,14vNVSBK4R5XpKUEUOTjvd,1971,0.543,0.243,0,C,1,major,-13.387,0.0517,0.925,107.743,5,10
Desafinado,1m7Pex70UfX3aT43hTeTuZ,9,168826,Nara Leão,64KVQ4YupSZYrGNLduVtj3,bossa nova,171557,48,Nara Dez Anos Depois,14vNVSBK4R5XpKUEUOTjvd,1971,0.649,0.43,7,G,1,major,-11.939,0.0507,0.883,158.716,4,4
Desafinado,1m7Pex70UfX3aT43hTeTuZ,9,168826,Nara Leão,64KVQ4YupSZYrGNLduVtj3,brazilian jazz,171557,48,Nara Dez Anos Depois,14vNVSBK4R5XpKUEUOTjvd,1971,0.649,0.43,7,G,1,major,-11.939,0.0507,0.883,158.716,4,4
Desafinado,1m7Pex70UfX3aT43hTeTuZ,9,168826,Nara Leão,64KVQ4YupSZYrGNLduVtj3,mpb,171557,48,Nara Dez Anos Depois,14vNVSBK4R5XpKUEUOTjvd,1971,0.649,0.43,7,G,1,major,-11.939,0.0507,0.883,158.716,4,4
Desafinado,1m7Pex70UfX3aT43hTeTuZ,9,168826,Nara Leão,64KVQ4YupSZYrGNLduVtj3,samba,171557,48,Nara Dez Anos Depois,14vNVSBK4R5XpKUEUOTjvd,1971,0.649,0.43,7,G,1,major,-11.939,0.0507,0.883,158.716,4,4
Desafinado,1m7Pex70UfX3aT43hTeTuZ,9,168826,Nara Leão,64KVQ4YupSZYrGNLduVtj3,tropicalia,171557,48,Nara Dez Anos Depois,14vNVSBK4R5XpKUEUOTjvd,1971,0.649,0.43,7,G,1,major,-11.939,0.0507,0.883,158.716,4,4
Desafinado,1m7Pex70UfX3aT43hTeTuZ,9,168826,Nara Leão,64KVQ4YupSZYrGNLduVtj3,velha guarda,171557,48,Nara Dez Anos Depois,14vNVSBK4R5XpKUEUOTjvd,1971,0.649,0.43,7,G,1,major,-11.939,0.0507,0.883,158.716,4,4
Meditação,1KcrfXWVdStS6UtSxmzGps,45,137800,Nara Leão,64KVQ4YupSZYrGNLduVtj3,bossa nova,171557,48,Nara Dez Anos Depois,14vNVSBK4R5XpKUEUOTjvd,1971,0.404,0.425,7,G,0,minor,-12.756,0.0334,0.846,83.899,4,5
Meditação,1KcrfXWVdStS6UtSxmzGps,45,137800,Nara Leão,64KVQ4YupSZYrGNLduVtj3,brazilian jazz,171557,48,Nara Dez Anos Depois,14vNVSBK4R5XpKUEUOTjvd,1971,0.404,0.425,7,G,0,minor,-12.756,0.0334,0.846,83.899,4,5
Meditação,1KcrfXWVdStS6UtSxmzGps,45,137800,Nara Leão,64KVQ4YupSZYrGNLduVtj3,mpb,171557,48,Nara Dez Anos Depois,14vNVSBK4R5XpKUEUOTjvd,1971,0.404,0.425,7,G,0,minor,-12.756,0.0334,0.846,83.899,4,5
Meditação,1KcrfXWVdStS6UtSxmzGps,45,137800,Nara Leão,64KVQ4YupSZYrGNLduVtj3,samba,171557,48,Nara Dez Anos Depois,14vNVSBK4R5XpKUEUOTjvd,1971,0.404,0.425,7,G,0,minor,-12.756,0.0334,0.846,83.899,4,5
Meditação,1KcrfXWVdStS6UtSxmzGps,45,137800,Nara Leão,64KVQ4YupSZYrGNLduVtj3,tropicalia,171557,48,Nara Dez Anos Depois,14vNVSBK4R5XpKUEUOTjvd,1971,0.404,0.425,7,G,0,minor,-12.756,0.0334,0.846,83.899,4,5
Meditação,1KcrfXWVdStS6UtSxmzGps,45,137800,Nara Leão,64KVQ4YupSZYrGNLduVtj3,velha guarda,171557,48,Nara Dez Anos Depois,14vNVSBK4R5XpKUEUOTjvd,1971,0.404,0.425,7,G,0,minor,-12.756,0.0334,0.846,83.899,4,5
Este Seu Olhar,7ws9U1clOAmsZmc0LAQxFt,54,152933,Nara Leão,64KVQ4YupSZYrGNLduVtj3,bossa nova,171557,48,Nara Dez Anos Depois,14vNVSBK4R5XpKUEUOTjvd,1971,0.476,0.219,7,G,1,major,-15.956,0.0425,0.878,107.666,1,8
Este Seu Olhar,7ws9U1clOAmsZmc0LAQxFt,54,152933,Nara Leão,64KVQ4YupSZYrGNLduVtj3,brazilian jazz,171557,48,Nara Dez Anos Depois,14vNVSBK4R5XpKUEUOTjvd,1971,0.476,0.219,7,G,1,major,-15.956,0.0425,0.878,107.666,1,8
Este Seu Olhar,7ws9U1clOAmsZmc0LAQxFt,54,152933,Nara Leão,64KVQ4YupSZYrGNLduVtj3,mpb,171557,48,Nara Dez Anos Depois,14vNVSBK4R5XpKUEUOTjvd,1971,0.476,0.219,7,G,1,major,-15.956,0.0425,0.878,107.666,1,8
Este Seu Olhar,7ws9U1clOAmsZmc0LAQxFt,54,152933,Nara Leão,64KVQ4YupSZYrGNLduVtj3,samba,171557,48,Nara Dez Anos Depois,14vNVSBK4R5XpKUEUOTjvd,1971,0.476,0.219,7,G,1,major,-15.956,0.0425,0.878,107.666,1,8
Este Seu Olhar,7ws9U1clOAmsZmc0LAQxFt,54,152933,Nara Leão,64KVQ4YupSZYrGNLduVtj3,tropicalia,171557,48,Nara Dez Anos Depois,14vNVSBK4R5XpKUEUOTjvd,1971,0.476,0.219,7,G,1,major,-15.956,0.0425,0.878,107.666,1,8
Este Seu Olhar,7ws9U1clOAmsZmc0LAQxFt,54,152933,Nara Leão,64KVQ4YupSZYrGNLduVtj3,velha guarda,171557,48,Nara Dez Anos Depois,14vNVSBK4R5XpKUEUOTjvd,1971,0.476,0.219,7,G,1,major,-15.956,0.0425,0.878,107.666,1,8
Outra Vez,1H3vHQSD9528EfWpoXaQik,47,204093,Nara Leão,64KVQ4YupSZYrGNLduVtj3,bossa nova,171557,48,Nara Dez Anos Depois,14vNVSBK4R5XpKUEUOTjvd,1971,0.365,0.214,6,F#,0,minor,-12.85,0.0321,0.904,80.642,4,13
Outra Vez,1H3vHQSD9528EfWpoXaQik,47,204093,Nara Leão,64KVQ4YupSZYrGNLduVtj3,brazilian jazz,171557,48,Nara Dez Anos Depois,14vNVSBK4R5XpKUEUOTjvd,1971,0.365,0.214,6,F#,0,minor,-12.85,0.0321,0.904,80.642,4,13
Outra Vez,1H3vHQSD9528EfWpoXaQik,47,204093,Nara Leão,64KVQ4YupSZYrGNLduVtj3,mpb,171557,48,Nara Dez Anos Depois,14vNVSBK4R5XpKUEUOTjvd,1971,0.365,0.214,6,F#,0,minor,-12.85,0.0321,0.904,80.642,4,13
Outra Vez,1H3vHQSD9528EfWpoXaQik,47,204093,Nara Leão,64KVQ4YupSZYrGNLduVtj3,samba,171557,48,Nara Dez Anos Depois,14vNVSBK4R5XpKUEUOTjvd,1971,0.365,0.214,6,F#,0,minor,-12.85,0.0321,0.904,80.642,4,13
Outra Vez,1H3vHQSD9528EfWpoXaQik,47,204093,Nara Leão,64KVQ4YupSZYrGNLduVtj3,tropicalia,171557,48,Nara Dez Anos Depois,14vNVSBK4R5XpKUEUOTjvd,1971,0.365,0.214,6,F#,0,minor,-12.85,0.0321,0.904,80.642,4,13
Outra Vez,1H3vHQSD9528EfWpoXaQik,47,204093,Nara Leão,64KVQ4YupSZYrGNLduVtj3,velha guarda,171557,48,Nara Dez Anos Depois,14vNVSBK4R5XpKUEUOTjvd,1971,0.365,0.214,6,F#,0,minor,-12.85,0.0321,0.904,80.642,4,13
Diz Que Fui Por Ai,6BAlnEh3wnUMpIBiuQQHYg,54,128733,Nara Leão,64KVQ4YupSZYrGNLduVtj3,bossa nova,171557,48,Nara,6GupTGdWq2CPBZTn28joxE,1964,0.755,0.285,7,G,1,major,-14.973,0.0855,0.601,80.944,4,47
Diz Que Fui Por Ai,6BAlnEh3wnUMpIBiuQQHYg,54,128733,Nara Leão,64KVQ4YupSZYrGNLduVtj3,brazilian jazz,171557,48,Nara,6GupTGdWq2CPBZTn28joxE,1964,0.755,0.285,7,G,1,major,-14.973,0.0855,0.601,80.944,4,47
Diz Que Fui Por Ai,6BAlnEh3wnUMpIBiuQQHYg,54,128733,Nara Leão,64KVQ4YupSZYrGNLduVtj3,mpb,171557,48,Nara,6GupTGdWq2CPBZTn28joxE,1964,0.755,0.285,7,G,1,major,-14.973,0.0855,0.601,80.944,4,47
Diz Que Fui Por Ai,6BAlnEh3wnUMpIBiuQQHYg,54,128733,Nara Leão,64KVQ4YupSZYrGNLduVtj3,samba,171557,48,Nara,6GupTGdWq2CPBZTn28joxE,1964,0.755,0.285,7,G,1,major,-14.973,0.0855,0.601,80.944,4,47
Diz Que Fui Por Ai,6BAlnEh3wnUMpIBiuQQHYg,54,128733,Nara Leão,64KVQ4YupSZYrGNLduVtj3,tropicalia,171557,48,Nara,6GupTGdWq2CPBZTn28joxE,1964,0.755,0.285,7,G,1,major,-14.973,0.0855,0.601,80.944,4,47
Diz Que Fui Por Ai,6BAlnEh3wnUMpIBiuQQHYg,54,128733,Nara Leão,64KVQ4YupSZYrGNLduVtj3,velha guarda,171557,48,Nara,6GupTGdWq2CPBZTn28joxE,1964,0.755,0.285,7,G,1,major,-14.973,0.0855,0.601,80.944,4,47
O Morro (Feio Nao E Bonito),5WXMDcFvXLE3C9zFWK29nk,15,183426,Nara Leão,64KVQ4YupSZYrGNLduVtj3,bossa nova,171557,48,Nara,6GupTGdWq2CPBZTn28joxE,1964,0.518,0.419,7,G,0,minor,-10.159,0.0341,0.374,84.569,4,4
O Morro (Feio Nao E Bonito),5WXMDcFvXLE3C9zFWK29nk,15,183426,Nara Leão,64KVQ4YupSZYrGNLduVtj3,brazilian jazz,171557,48,Nara,6GupTGdWq2CPBZTn28joxE,1964,0.518,0.419,7,G,0,minor,-10.159,0.0341,0.374,84.569,4,4
O Morro (Feio Nao E Bonito),5WXMDcFvXLE3C9zFWK29nk,15,183426,Nara Leão,64KVQ4YupSZYrGNLduVtj3,mpb,171557,48,Nara,6GupTGdWq2CPBZTn28joxE,1964,0.518,0.419,7,G,0,minor,-10.159,0.0341,0.374,84.569,4,4
O Morro (Feio Nao E Bonito),5WXMDcFvXLE3C9zFWK29nk,15,183426,Nara Leão,64KVQ4YupSZYrGNLduVtj3,samba,171557,48,Nara,6GupTGdWq2CPBZTn28joxE,1964,0.518,0.419,7,G,0,minor,-10.159,0.0341,0.374,84.569,4,4
O Morro (Feio Nao E Bonito),5WXMDcFvXLE3C9zFWK29nk,15,183426,Nara Leão,64KVQ4YupSZYrGNLduVtj3,tropicalia,171557,48,Nara,6GupTGdWq2CPBZTn28joxE,1964,0.518,0.419,7,G,0,minor,-10.159,0.0341,0.374,84.569,4,4
O Morro (Feio Nao E Bonito),5WXMDcFvXLE3C9zFWK29nk,15,183426,Nara Leão,64KVQ4YupSZYrGNLduVtj3,velha guarda,171557,48,Nara,6GupTGdWq2CPBZTn28joxE,1964,0.518,0.419,7,G,0,minor,-10.159,0.0341,0.374,84.569,4,4
Berimbau,3gMgw5S9svycqku9DHkefQ,21,152693,Nara Leão,64KVQ4YupSZYrGNLduVtj3,bossa nova,171557,48,Nara,6GupTGdWq2CPBZTn28joxE,1964,0.575,0.261,7,G,1,major,-12.931,0.0321,0.858,84.878,4,38
Berimbau,3gMgw5S9svycqku9DHkefQ,21,152693,Nara Leão,64KVQ4YupSZYrGNLduVtj3,brazilian jazz,171557,48,Nara,6GupTGdWq2CPBZTn28joxE,1964,0.575,0.261,7,G,1,major,-12.931,0.0321,0.858,84.878,4,38
Berimbau,3gMgw5S9svycqku9DHkefQ,21,152693,Nara Leão,64KVQ4YupSZYrGNLduVtj3,mpb,171557,48,Nara,6GupTGdWq2CPBZTn28joxE,1964,0.575,0.261,7,G,1,major,-12.931,0.0321,0.858,84.878,4,38
Berimbau,3gMgw5S9svycqku9DHkefQ,21,152693,Nara Leão,64KVQ4YupSZYrGNLduVtj3,samba,171557,48,Nara,6GupTGdWq2CPBZTn28joxE,1964,0.575,0.261,7,G,1,major,-12.931,0.0321,0.858,84.878,4,38
Berimbau,3gMgw5S9svycqku9DHkefQ,21,152693,Nara Leão,64KVQ4YupSZYrGNLduVtj3,tropicalia,171557,48,Nara,6GupTGdWq2CPBZTn28joxE,1964,0.575,0.261,7,G,1,major,-12.931,0.0321,0.858,84.878,4,38
Berimbau,3gMgw5S9svycqku9DHkefQ,21,152693,Nara Leão,64KVQ4YupSZYrGNLduVtj3,velha guarda,171557,48,Nara,6GupTGdWq2CPBZTn28joxE,1964,0.575,0.261,7,G,1,major,-12.931,0.0321,0.858,84.878,4,38
Maria Moita,2kcGwvoviHpAndVCsRLA9N,31,159146,Nara Leão,64KVQ4YupSZYrGNLduVtj3,bossa nova,171557,48,Nara,6GupTGdWq2CPBZTn28joxE,1964,0.496,0.323,7,G,1,major,-12.263,0.0347,0.804,72.307,4,1
Maria Moita,2kcGwvoviHpAndVCsRLA9N,31,159146,Nara Leão,64KVQ4YupSZYrGNLduVtj3,brazilian jazz,171557,48,Nara,6GupTGdWq2CPBZTn28joxE,1964,0.496,0.323,7,G,1,major,-12.263,0.0347,0.804,72.307,4,1
Maria Moita,2kcGwvoviHpAndVCsRLA9N,31,159146,Nara Leão,64KVQ4YupSZYrGNLduVtj3,mpb,171557,48,Nara,6GupTGdWq2CPBZTn28joxE,1964,0.496,0.323,7,G,1,major,-12.263,0.0347,0.804,72.307,4,1
Maria Moita,2kcGwvoviHpAndVCsRLA9N,31,159146,Nara Leão,64KVQ4YupSZYrGNLduVtj3,samba,171557,48,Nara,6GupTGdWq2CPBZTn28joxE,1964,0.496,0.323,7,G,1,major,-12.263,0.0347,0.804,72.307,4,1
Maria Moita,2kcGwvoviHpAndVCsRLA9N,31,159146,Nara Leão,64KVQ4YupSZYrGNLduVtj3,tropicalia,171557,48,Nara,6GupTGdWq2CPBZTn28joxE,1964,0.496,0.323,7,G,1,major,-12.263,0.0347,0.804,72.307,4,1
Maria Moita,2kcGwvoviHpAndVCsRLA9N,31,159146,Nara Leão,64KVQ4YupSZYrGNLduVtj3,velha guarda,171557,48,Nara,6GupTGdWq2CPBZTn28joxE,1964,0.496,0.323,7,G,1,major,-12.263,0.0347,0.804,72.307,4,1
夜に駆ける,6MCjmGYlw6mQVWRFVgBRvB,74,258838,YOASOBI,64tJ2EAv1R6UaZqc4iOCyj,j-pop,6856254,75,THE BOOK,1xhO0GSoezdPJcSuNe1ySv,2021,0.663,0.871,8,G#,1,major,-5.287,0.03,0.00299,130.025,4,1
夜に駆ける,6MCjmGYlw6mQVWRFVgBRvB,74,258838,YOASOBI,64tJ2EAv1R6UaZqc4iOCyj,japanese teen pop,6856254,75,THE BOOK,1xhO0GSoezdPJcSuNe1ySv,2021,0.663,0.871,8,G#,1,major,-5.287,0.03,0.00299,130.025,4,1
Señorita,7gjD6AsTu7SN3cRkO0NWBy,23,172920,Christophe,6MmRTVIPIe35OsFqWgRKQJ,chanson,160268,49,Les mots bleus,07pa1E8vPhXBbKE0PJuLWb,2013,0.542,0.953,5,F,1,major,-4.346,0.251,0.235,93.996,4,7
Señorita,7gjD6AsTu7SN3cRkO0NWBy,23,172920,Christophe,6MmRTVIPIe35OsFqWgRKQJ,vintage french electronic,160268,49,Les mots bleus,07pa1E8vPhXBbKE0PJuLWb,2013,0.542,0.953,5,F,1,major,-4.346,0.251,0.235,93.996,4,7
theme of Amiko,7ChNpdvkRQCnvoCTGbXevD,34,94869,Ichiko Aoba,6ignRjbPmLvKdtMLj9a5Xs,j-acoustic,520895,58,Amiko (Original Soundtrack),229nsZcyvUQGLn30FP3ngu,2022,0.191,0.0235,5,F,1,major,-25.959,0.0481,0.996,123.785,3,1
"mushrooms, flowers, roly-polys",7C0JZXuNPplSXkftoxVdul,31,64899,Ichiko Aoba,6ignRjbPmLvKdtMLj9a5Xs,j-acoustic,520895,58,Amiko (Original Soundtrack),229nsZcyvUQGLn30FP3ngu,2022,0.455,0.027,7,G,1,major,-26.228,0.104,0.98,178.346,3,1
"Prologue - live at Bunkamura Orchard Hall, Tokyo, 2021",4nzsuLlDmN9l10m2uf7vcq,22,376999,Ichiko Aoba,6ignRjbPmLvKdtMLj9a5Xs,j-acoustic,520895,58,"""Windswept Adan"" Concert at Bunkamura Orchard Hall (Live)",7MvbYz2oVuFAja2peQbxnU,2021,0.0822,0.148,9,A,0,minor,-27.458,0.0561,0.349,83.76,3,1
"ohayashi - live at Bunkamura Orchard Hall, Tokyo, 2021",395z2pOnnw5GLA3Is0sRaY,18,270250,Ichiko Aoba,6ignRjbPmLvKdtMLj9a5Xs,j-acoustic,520895,58,"""Windswept Adan"" Concert at Bunkamura Orchard Hall (Live)",7MvbYz2oVuFAja2peQbxnU,2021,0.235,0.376,0,C,1,major,-16.399,0.151,0.949,171.045,3,1
Pilgrimage,6SB1EunPJuGv2O8mB6qHmx,37,228608,Ichiko Aoba,6ignRjbPmLvKdtMLj9a5Xs,j-acoustic,520895,58,Windswept Adan,0LxeUCxtPfUtnHTKbW52MB,2020,0.513,0.338,0,C,1,major,-14.528,0.0327,0.944,80.041,4,3
Easter Lily,42laEjVGDr4c9RNqZAS7LA,39,196288,Ichiko Aoba,6ignRjbPmLvKdtMLj9a5Xs,j-acoustic,520895,58,Windswept Adan,0LxeUCxtPfUtnHTKbW52MB,2020,0.361,0.116,0,C,1,major,-18.401,0.0314,0.976,126.775,4,3
Parfum d'étoiles,3jB3vzH1WG6aiUiiLLGvly,55,172735,Ichiko Aoba,6ignRjbPmLvKdtMLj9a5Xs,j-acoustic,520895,58,Windswept Adan,0LxeUCxtPfUtnHTKbW52MB,2020,0.435,0.0685,9,A,1,major,-25.122,0.0432,0.944,116.085,5,9
Sagu Palm's Song,4X5QZG7qtPzkVJJB73PzGe,44,237029,Ichiko Aoba,6ignRjbPmLvKdtMLj9a5Xs,j-acoustic,520895,58,Windswept Adan,0LxeUCxtPfUtnHTKbW52MB,2020,0.565,0.0972,3,D#,1,major,-20.788,0.0351,0.995,157.439,4,1
chinuhaji,0imw0USMeKZq4QHrrHKN6K,35,112661,Ichiko Aoba,6ignRjbPmLvKdtMLj9a5Xs,j-acoustic,520895,58,Windswept Adan,0LxeUCxtPfUtnHTKbW52MB,2020,0.378,0.0771,7,G,0,minor,-27.066,0.0442,0.99,66.015,4,5
Chi no Kaze,0pAxWzo6OGqwoJCxJiOLpn,35,227369,Ichiko Aoba,6ignRjbPmLvKdtMLj9a5Xs,j-acoustic,520895,58,Windswept Adan,0LxeUCxtPfUtnHTKbW52MB,2020,0.357,0.0312,4,E,0,minor,-23.217,0.0379,0.988,111.265,4,4
Dawn in the Adan,5Wdyg2LLFZPPlYUntexViV,54,285504,Ichiko Aoba,6ignRjbPmLvKdtMLj9a5Xs,j-acoustic,520895,58,Windswept Adan,0LxeUCxtPfUtnHTKbW52MB,2020,0.543,0.226,6,F#,0,minor,-15.921,0.0339,0.958,110.005,4,1
Adan no Shima no Tanjyosai,0JbImMz6Zz45HrPpcxgCEC,35,367687,Ichiko Aoba,6ignRjbPmLvKdtMLj9a5Xs,j-acoustic,520895,58,Windswept Adan,0LxeUCxtPfUtnHTKbW52MB,2020,0.273,0.484,2,D,0,minor,-22.876,0.0913,0.908,91.997,4,3
テリフリアメ,10VGhx0cLgaEKplrU6qrQv,48,190120,Ichiko Aoba,6ignRjbPmLvKdtMLj9a5Xs,j-acoustic,520895,58,qp,60JwRRKU6wsdJex2cbq974,2018,0.271,0.0478,3,D#,1,major,-20.935,0.035,0.966,71.935,1,1
月の丘,79TkZmpXpNxLDi1RL0AXhP,49,206240,Ichiko Aoba,6ignRjbPmLvKdtMLj9a5Xs,j-acoustic,520895,58,qp,60JwRRKU6wsdJex2cbq974,2018,0.419,0.135,3,D#,1,major,-16.493,0.0349,0.981,80.418,4,1
卯月の朧唄,4Flr9N96SnnCBPxXyEAKHG,59,86773,Ichiko Aoba,6ignRjbPmLvKdtMLj9a5Xs,j-acoustic,520895,58,qp,60JwRRKU6wsdJex2cbq974,2018,0.466,0.0944,7,G,0,minor,-18.294,0.0425,0.991,139.616,4,5
the end,7vbxgYOAUfYKDHxIGWvVSW,35,75346,Ichiko Aoba,6ignRjbPmLvKdtMLj9a5Xs,j-acoustic,520895,58,マホロボシヤ,0UtJv0rHwQpBDFu2HAeLwd,2016,0.202,0.0393,7,G,0,minor,-25.033,0.0414,0.995,112.249,5,1
ゆさぎ,0nDFtXuQuWJjW4xpruz28N,43,215170,Ichiko Aoba,6ignRjbPmLvKdtMLj9a5Xs,j-acoustic,520895,58,マホロボシヤ,0UtJv0rHwQpBDFu2HAeLwd,2016,0.557,0.027,3,D#,1,major,-25.045,0.0728,0.965,122.242,4,10
マホロボシヤ,4HXShgD3c3dq65CtAqoqzh,41,344749,Ichiko Aoba,6ignRjbPmLvKdtMLj9a5Xs,j-acoustic,520895,58,マホロボシヤ,0UtJv0rHwQpBDFu2HAeLwd,2016,0.399,0.0298,3,D#,1,major,-21.939,0.0421,0.98,59.212,4,10
氷の鳥,4VUccahivWrFa1g8n5gfrP,34,147106,Ichiko Aoba,6ignRjbPmLvKdtMLj9a5Xs,j-acoustic,520895,58,マホロボシヤ,0UtJv0rHwQpBDFu2HAeLwd,2016,0.28,0.0332,1,C#,1,major,-27.94,0.0405,0.993,82.713,1,19
おめでとうの唄,2JWLNmzHOqvP7juEqmvhEB,44,94800,Ichiko Aoba,6ignRjbPmLvKdtMLj9a5Xs,j-acoustic,520895,58,マホロボシヤ,0UtJv0rHwQpBDFu2HAeLwd,2016,0.518,0.019,1,C#,1,major,-24.601,0.0506,0.99,136.225,5,8
ゆめしぐれ,6Zs9EcOilvv6bSEM7TlPlI,41,204013,Ichiko Aoba,6ignRjbPmLvKdtMLj9a5Xs,j-acoustic,520895,58,マホロボシヤ,0UtJv0rHwQpBDFu2HAeLwd,2016,0.478,0.0121,3,D#,1,major,-22.75,0.0425,0.986,119.745,4,9
うみてんぐ,3vpljDFXSs4svN4oJ97xYy,33,313746,Ichiko Aoba,6ignRjbPmLvKdtMLj9a5Xs,j-acoustic,520895,58,マホロボシヤ,0UtJv0rHwQpBDFu2HAeLwd,2016,0.279,0.0288,9,A,1,major,-26.248,0.0514,0.981,77.09,5,19
太陽さん,1yycinn2WICj4UKGQ9xPjD,59,144653,Ichiko Aoba,6ignRjbPmLvKdtMLj9a5Xs,j-acoustic,520895,58,マホロボシヤ,0UtJv0rHwQpBDFu2HAeLwd,2016,0.44,0.0353,6,F#,1,major,-20.858,0.0522,0.99,181.988,4,10
コウノトリ,6MMUQXr5spvvgUIoO17dqh,32,153773,Ichiko Aoba,6ignRjbPmLvKdtMLj9a5Xs,j-acoustic,520895,58,マホロボシヤ,0UtJv0rHwQpBDFu2HAeLwd,2016,0.532,0.00669,10,A#,0,minor,-26.782,0.0919,0.995,80.977,3,2
神様のたくらみ,7HC9OJ4HO8R5rQIhwnbhs2,36,206066,Ichiko Aoba,6ignRjbPmLvKdtMLj9a5Xs,j-acoustic,520895,58,マホロボシヤ,0UtJv0rHwQpBDFu2HAeLwd,2016,0.428,0.0349,0,C,0,minor,-22.329,0.0438,0.976,166.425,3,6
鬼ヶ島,4kp526fUmPUCdru1PAeNUV,45,154760,Ichiko Aoba,6ignRjbPmLvKdtMLj9a5Xs,j-acoustic,520895,58,マホロボシヤ,0UtJv0rHwQpBDFu2HAeLwd,2016,0.45,0.0232,6,F#,1,major,-23.239,0.0499,0.989,107.979,4,25
いきのこり●ぼくら,6ad7bQ48TlqAgebCExUJVe,NA,406103,Ichiko Aoba,6ignRjbPmLvKdtMLj9a5Xs,j-acoustic,520895,58,0,4yqm0ZLcphXs8M8cVvLKym,2013,0.592,0.0833,0,C,0,minor,-16.517,0.0835,0.946,143.243,4,1
Gwely Mernans,4W5kilrn9FNjNCQPIBPscO,38,308106,Aphex Twin,6kBDZFXuLrZgHnvmPu9NsG,ambient,1260167,63,Drukqs,2oJo7cB45gMVuRsaWNwDq2,2001,0.289,0.129,2,D,1,major,-28.837,0.362,0.892,159.272,3,2
Gwely Mernans,4W5kilrn9FNjNCQPIBPscO,38,308106,Aphex Twin,6kBDZFXuLrZgHnvmPu9NsG,braindance,1260167,63,Drukqs,2oJo7cB45gMVuRsaWNwDq2,2001,0.289,0.129,2,D,1,major,-28.837,0.362,0.892,159.272,3,2
Gwely Mernans,4W5kilrn9FNjNCQPIBPscO,38,308106,Aphex Twin,6kBDZFXuLrZgHnvmPu9NsG,electronica,1260167,63,Drukqs,2oJo7cB45gMVuRsaWNwDq2,2001,0.289,0.129,2,D,1,major,-28.837,0.362,0.892,159.272,3,2
Gwely Mernans,4W5kilrn9FNjNCQPIBPscO,38,308106,Aphex Twin,6kBDZFXuLrZgHnvmPu9NsG,intelligent dance music,1260167,63,Drukqs,2oJo7cB45gMVuRsaWNwDq2,2001,0.289,0.129,2,D,1,major,-28.837,0.362,0.892,159.272,3,2
Gwely Mernans,4W5kilrn9FNjNCQPIBPscO,38,308106,Aphex Twin,6kBDZFXuLrZgHnvmPu9NsG,uk experimental electronic,1260167,63,Drukqs,2oJo7cB45gMVuRsaWNwDq2,2001,0.289,0.129,2,D,1,major,-28.837,0.362,0.892,159.272,3,2
Bbydhyonchord,0lLCH4mtQQYp6ASyJqhzgN,48,153320,Aphex Twin,6kBDZFXuLrZgHnvmPu9NsG,ambient,1260167,63,Drukqs,2oJo7cB45gMVuRsaWNwDq2,2001,0.804,0.447,10,A#,0,minor,-9.769,0.0938,0.666,122.973,4,6
Bbydhyonchord,0lLCH4mtQQYp6ASyJqhzgN,48,153320,Aphex Twin,6kBDZFXuLrZgHnvmPu9NsG,braindance,1260167,63,Drukqs,2oJo7cB45gMVuRsaWNwDq2,2001,0.804,0.447,10,A#,0,minor,-9.769,0.0938,0.666,122.973,4,6
