"artist","album","track"
"アトラスサウンドチーム","persona5 original soundtrack","beneath the mask - instrumental version"
"アトラスサウンドチーム","persona5 original soundtrack","beneath the mask - rain, instrumental version"
"アトラスサウンドチーム","persona5 original soundtrack","blooming villain"
"アトラスサウンドチーム","persona5 original soundtrack","break it down"
"アトラスサウンドチーム","persona5 original soundtrack","break it down - elp version"
"アトラスサウンドチーム","persona5 original soundtrack","butterfly kiss"
"アトラスサウンドチーム","persona5 original soundtrack","confession / secret"
"アトラスサウンドチーム","persona5 original soundtrack","confession / secret - piano version"
"アトラスサウンドチーム","persona5 original soundtrack","crossroads"
"アトラスサウンドチーム","persona5 original soundtrack","freedom and peace"
"アトラスサウンドチーム","persona5 original soundtrack","have a short rest"
"アトラスサウンドチーム","persona5 original soundtrack","hawaii"
"アトラスサウンドチーム","persona5 original soundtrack","hoshi to bokura to - piano version"
"アトラスサウンドチーム","persona5 original soundtrack","into the metaverse"
"アトラスサウンドチーム","persona5 original soundtrack","king, queen, and slaves - another version"
"アトラスサウンドチーム","persona5 original soundtrack","layer cake"
"アトラスサウンドチーム","persona5 original soundtrack","life goes on"
"アトラスサウンドチーム","persona5 original soundtrack","life will change - instrumental version"
"アトラスサウンドチーム","persona5 original soundtrack","memories of summer"
"アトラスサウンドチーム","persona5 original soundtrack","my homie"
"アトラスサウンドチーム","persona5 original soundtrack","new beginning"
"アトラスサウンドチーム","persona5 original soundtrack","our beginning"
"アトラスサウンドチーム","persona5 original soundtrack","phantom"
"アトラスサウンドチーム","persona5 original soundtrack","price"
"アトラスサウンドチーム","persona5 original soundtrack","regret"
"アトラスサウンドチーム","persona5 original soundtrack","so boring"
"アトラスサウンドチーム","persona5 original soundtrack","sunset bridge"
"アトラスサウンドチーム","persona5 original soundtrack","swear to my bones"
"アトラスサウンドチーム","persona5 original soundtrack","sweet"
"アトラスサウンドチーム","persona5 original soundtrack","the collapse of lust"
"アトラスサウンドチーム","persona5 original soundtrack","the collapse of pride"
"アトラスサウンドチーム","persona5 original soundtrack","tokyo emergency"
"アトラスサウンドチーム","persona5 original soundtrack","treading on scorched sand"
"アトラスサウンドチーム","persona5 original soundtrack","wake up, get up, get out there - instrumental version"
"アトラスサウンドチーム","persona5 original soundtrack","what's going on?"
"アトラスサウンドチーム","persona5 original soundtrack","when mother was there"
"アトラスサウンドチーム","persona5 original soundtrack","wicked plan"
"アトラスサウンドチーム","persona5 original soundtrack","will power"
"アトラスサウンドチーム","ネバー・モア-『ペルソナ4』輪廻転生-","i'll face myself(-battle-)"
"アトラスサウンドチーム","ネバー・モア-『ペルソナ4』輪廻転生-","smile"
"アトラスサウンドチーム","ネバー・モア-『ペルソナ4』輪廻転生-","specialist"
"アトラスサウンドチーム","ネバー・モア-『ペルソナ4』輪廻転生-","夢想曲"
"アトラスサウンドチーム","ペルソナ3 オリジナル・サウンドトラック","10年前の記憶"
"アトラスサウンドチーム","ペルソナ3 オリジナル・サウンドトラック","afternoon break"
"アトラスサウンドチーム","ペルソナ3 オリジナル・サウンドトラック","blues in velvet room"
"アトラスサウンドチーム","ペルソナ3 オリジナル・サウンドトラック","changing seasons"
"アトラスサウンドチーム","ペルソナ3 オリジナル・サウンドトラック","joy"
"アトラスサウンドチーム","ペルソナ3 オリジナル・サウンドトラック","living with determination"
"アトラスサウンドチーム","ペルソナ3 オリジナル・サウンドトラック","living with determination -巌戸台分寮アレンジ-"
"アトラスサウンドチーム","ペルソナ3 オリジナル・サウンドトラック","mistic"
"アトラスサウンドチーム","ペルソナ3 オリジナル・サウンドトラック","tartarus_0d02"
"アトラスサウンドチーム","ペルソナ3 オリジナル・サウンドトラック","tartarus_0d03"
"アトラスサウンドチーム","ペルソナ3 オリジナル・サウンドトラック","tartarus_0d04"
"アトラスサウンドチーム","ペルソナ3 オリジナル・サウンドトラック","tartarus_0d05"
"アトラスサウンドチーム","ペルソナ3 オリジナル・サウンドトラック","the path is open"
"アトラスサウンドチーム","ペルソナ3 オリジナル・サウンドトラック","ペルソナ発動"
"アトラスサウンドチーム","ペルソナ3 オリジナル・サウンドトラック","京都"
"アトラスサウンドチーム","ペルソナ3 オリジナル・サウンドトラック","学園の記憶"
"アトラスサウンドチーム","ペルソナ3 オリジナル・サウンドトラック","巌戸台分寮"
"アトラスサウンドチーム","ペルソナ3 オリジナル・サウンドトラック","暗闇より出でしもの"
"アトラスサウンドチーム","ペルソナ3 オリジナル・サウンドトラック","街の記憶"
"アトラスサウンドチーム","ペルソナ3 オリジナル・サウンドトラック","試験中・・・"
"アトラスサウンドチーム","ペルソナ3フェス オリジナル・サウンドトラック","3/31"
"アトラスサウンドチーム","ペルソナ3フェス オリジナル・サウンドトラック","blind alley"
"アトラスサウンドチーム","ペルソナ3フェス オリジナル・サウンドトラック","heartful cry"
"アトラスサウンドチーム","ペルソナ3フェス オリジナル・サウンドトラック","封印"
"アトラスサウンドチーム","ペルソナ3フェス オリジナル・サウンドトラック","舞耶・テーマ"
"アトラスサウンドチーム","ペルソナ4 オリジナル・サウンドトラック","electronica in velvet room"
"アトラスサウンドチーム","ペルソナ4 オリジナル・サウンドトラック","how much?"
"アトラスサウンドチーム","ペルソナ4 オリジナル・サウンドトラック","i'll face myself"
"アトラスサウンドチーム","ペルソナ4 オリジナル・サウンドトラック","i'll face myself - another version"
"アトラスサウンドチーム","ペルソナ4 オリジナル・サウンドトラック","i'll face myself -battle-"
"アトラスサウンドチーム","ペルソナ4 オリジナル・サウンドトラック","like a dream come true"
"アトラスサウンドチーム","ペルソナ4 オリジナル・サウンドトラック","new days"
"アトラスサウンドチーム","ペルソナ4 オリジナル・サウンドトラック","period"
"アトラスサウンドチーム","ペルソナ4 オリジナル・サウンドトラック","reach out to the truth - inst version"
"アトラスサウンドチーム","ペルソナ4 オリジナル・サウンドトラック","smile"
"アトラスサウンドチーム","ペルソナ4 オリジナル・サウンドトラック","specialist"
"アトラスサウンドチーム","ペルソナ4 オリジナル・サウンドトラック","ジュネスのテーマ"
"アトラスサウンドチーム","ペルソナ4 オリジナル・サウンドトラック","夢想曲"
"アトラスサウンドチーム","ペルソナ4 オリジナル・サウンドトラック","心の力 - p4ver."
"アトラスサウンドチーム","ペルソナ4 オリジナル・サウンドトラック","推理 - another version"
"アトラスサウンドチーム","ペルソナ4 オリジナル・サウンドトラック","記憶の片隅"
"アトラスサウンドチーム","ペルソナ4 ザ・ゴールデン オリジナル・サウンドトラック","a sky full of stars"
"アトラスサウンドチーム","ペルソナ4 ザ・ゴールデン オリジナル・サウンドトラック","海へ行こーぜ"
"アトラスサウンドチーム","ペルソナ4 ザ・ゴールデン オリジナル・サウンドトラック","虚ろの森の少女"
"アトラスサウンドチーム","ペルソナ4 ザ・ゴールデン オリジナル・サウンドトラック","記憶"
"アトラスサウンドチーム","ペルソナ4 ダンシング・オールナイト オリジナル・サウンドトラック (advanced cd付 collector's edition)","electronica in velvet room - ”p4d”ver."
"アトラスサウンドチーム","ペルソナ4 ダンシング・オールナイト オリジナル・サウンドトラック (advanced cd付 collector's edition)","new days - ”p4d”ver."
"アトラスサウンドチーム","ペルソナ4 ダンシング・オールナイト オリジナル・サウンドトラック (advanced cd付 collector's edition)","period - ”p4d”ver."
"アトラスサウンドチーム","ペルソナ4 ダンシング・オールナイト オリジナル・サウンドトラック (advanced cd付 collector's edition)","step"
"アトラスサウンドチーム","ペルソナ4 ダンシング・オールナイト オリジナル・サウンドトラック (advanced cd付 collector's edition)","step - step"
"アネモネリア","巣立ちの歌","巣立ちの歌"
"アンダーグラフ","風を呼べ","風を呼べ"
"アンニュイ・ホリデイ","午後5時のサマーデイ","午後5時のサマーデイ"
"イツエ","いくつもの絵","エンドオブソロウ"
"イツエ","いくつもの絵","言葉は嘘をつく"
"イツエ","優しい四季たち","時のゆらめき"
"イツエ","優しい四季たち","海へ還る"
"エスキベル","黄色の空と空想","晴れ梯子"
"オゾン","しっくおぶはうす!","しっくおぶはうす! (feat. 鏡音リン&鏡音レン)"
"オーイシマサヨシ×加藤純一","ドラゴンエネルギー","ドラゴンエネルギー"
"カヒミ・カリィ","my first karie","dans mon nombril"
"カヒミ・カリィ","my first karie","dis-moi quelque chose avant de dormir"
"カヒミ・カリィ","my first karie","do me do me"
"カヒミ・カリィ","my first karie","when you close your eyes"
"カヒミ・カリィ","my first karie","zoom up !"
"キリンジ","11","fugitive"
"キリンジ","11","onna darake!"
"キリンジ","11","だれかさんとだれかさんが"
"キリンジ","11","クリスマスソングを何か"
"キリンジ","11","心晴れ晴れ"
